event_id,country,iso3,disaster_type,alert_level,severity,population,start_date,end_date,latitude,longitude
1534577,Peru,PER,EQ,Green,,,2026-04-09T23:57:48,2026-04-09T23:57:48,-12.71,-76.289
1534566,South Of Mariana Islands,,EQ,Green,,,2026-04-09T23:26:35,2026-04-09T23:26:35,11.8925,143.6958
1534530,China,CHN,EQ,Green,,,2026-04-09T22:25:20,2026-04-09T22:25:20,42.4348,84.6714
1534525,South Shetland Islands,,EQ,Green,,,2026-04-09T21:59:20,2026-04-09T21:59:20,-60.9923,-56.2015
1534516,Fiji,FJI,EQ,Green,,,2026-04-09T20:42:40,2026-04-09T20:42:40,-20.5215,-178.1986
1534511,Papua New Guinea,PNG,EQ,Green,,,2026-04-09T20:20:02,2026-04-09T20:20:02,-4.9413,144.25
1534493,"Southeast Of Honshu, Japan",,EQ,Green,,,2026-04-09T18:54:24,2026-04-09T18:54:24,30.8731,141.9379
1534477,North Pacific Ocean,,EQ,Green,,,2026-04-09T15:49:55,2026-04-09T15:49:55,22.4034,145.0438
1534475,South Of Mariana Islands,,EQ,Green,,,2026-04-09T15:25:13,2026-04-09T15:25:13,11.751,143.785
1534474,Philippines,PHL,EQ,Green,,,2026-04-09T15:07:31,2026-04-09T15:07:31,6.1968,125.9827
1534411,Indonesia,IDN,EQ,Green,,,2026-04-09T07:32:21,2026-04-09T07:32:21,-2.9855,136.2579
1001269,Fiji,FJI,TC,Green,,,2026-04-05T00:00:00,2026-04-09T06:00:00,-26.8,179.0
1534390,"E. Caroline Islands, Micronesia",,EQ,Green,,,2026-04-09T05:35:00,2026-04-09T05:35:00,9.8171,145.8264
1534350,Japan,JPN,EQ,Green,,,2026-04-09T01:34:25,2026-04-09T01:34:25,25.1804,125.3016
1534337,South Of Fiji Islands,,EQ,Green,,,2026-04-09T00:16:01,2026-04-09T00:16:01,-25.5637,-178.5445
1028218,Australia,AUS,WF,Green,,,2026-04-07T00:00:00,2026-04-09T00:00:00,-15.729898042565601,128.36826429943835
1028217,India,IND,WF,Green,,,2026-04-04T00:00:00,2026-04-09T00:00:00,22.94852857409291,78.27035836725305
1028214,United States,USA,WF,Green,,,2026-04-05T00:00:00,2026-04-09T00:00:00,37.322575836696814,-96.57994598850034
1534330,Reykjanes Ridge,,EQ,Green,,,2026-04-08T23:23:04,2026-04-08T23:23:04,53.3923,-35.3205
1534289,Northern Molucca Sea,,EQ,Green,,,2026-04-08T19:14:44,2026-04-08T19:14:44,1.0797,126.2439
1534274,United States,USA,EQ,Green,,,2026-04-08T18:10:41,2026-04-08T18:10:41,54.9978,-165.7699
1534268,Indonesia,IDN,EQ,Green,,,2026-04-08T16:17:46,2026-04-08T16:17:46,-8.5344,123.1638
1534259,Western Indian-Antarctic Ridge,,EQ,Green,,,2026-04-08T15:14:03,2026-04-08T15:14:03,-49.4766,125.5082
1534257,Northern Mid-Atlantic Ridge,,EQ,Green,,,2026-04-08T14:55:59,2026-04-08T14:55:59,23.7562,-45.9032
1534216,Greece,GRC,EQ,Green,,,2026-04-08T11:34:57,2026-04-08T11:34:57,35.6376,22.1427
1534201,Azerbaijan,AZE,EQ,Green,,,2026-04-08T09:05:36,2026-04-08T09:05:36,38.8408,49.6001
1534199,Solomon Is.,SLB,EQ,Green,,,2026-04-08T08:33:16,2026-04-08T08:33:16,-11.273,162.9599
1534184,"Bonin Islands, Japan Region",,EQ,Green,,,2026-04-08T06:48:47,2026-04-08T06:48:47,28.8971,142.3651
1103757,Brazil,BRA,FL,Green,,,2026-02-03T01:00:00,2026-04-08T01:00:00,0.0401529,-51.0569588
1534105,New Caledonia,NCL,EQ,Green,,,2026-04-08T00:11:27,2026-04-08T00:11:27,-21.4657,168.8373
1028233,Laos,LAO,WF,Green,,,2026-03-25T00:00:00,2026-04-08T00:00:00,16.73714832474765,106.27464134392628
1028231,Thailand,THA,WF,Green,,,2026-03-26T00:00:00,2026-04-08T00:00:00,14.486432537045998,98.7040877942631
1028229,Thailand,THA,WF,Green,,,2026-04-01T00:00:00,2026-04-08T00:00:00,15.972489339899038,101.53927785204097
1028225,Australia,AUS,WF,Green,,,2026-04-06T00:00:00,2026-04-08T00:00:00,-17.807466462875908,131.36470864548977
1028222,Thailand,THA,WF,Green,,,2026-03-30T00:00:00,2026-04-08T00:00:00,15.143706139654304,99.21389506349969
1028215,Thailand,THA,WF,Green,,,2026-03-30T00:00:00,2026-04-08T00:00:00,17.620747228593036,98.72384237488248
1028212,"Thailand, Laos",THA,WF,Green,,,2026-03-27T00:00:00,2026-04-08T00:00:00,17.99883159149785,101.83106470767247
1028211,Myanmar,MMR,WF,Green,,,2026-03-26T00:00:00,2026-04-08T00:00:00,18.679553714226948,94.84097400244005
1028208,India,IND,WF,Green,,,2026-04-02T00:00:00,2026-04-08T00:00:00,25.78971036097209,90.99131690852272
1028205,Laos,LAO,WF,Green,,,2026-03-25T00:00:00,2026-04-08T00:00:00,20.6601248168391,102.21834482482333
1028203,Thailand,THA,WF,Green,,,2026-03-29T00:00:00,2026-04-08T00:00:00,16.76949756588033,101.38917190597378
1028195,Laos,LAO,WF,Green,,,2026-03-29T00:00:00,2026-04-08T00:00:00,17.987564369473706,101.49728494446343
1028188,"Thailand, Myanmar",THA,WF,Green,,,2026-03-27T00:00:00,2026-04-08T00:00:00,18.215224263711455,97.71073601545264
1028187,"Thailand, Myanmar",THA,WF,Green,,,2026-03-28T00:00:00,2026-04-08T00:00:00,18.241480878162218,97.64286865896477
1028186,Thailand,THA,WF,Green,,,2026-03-28T00:00:00,2026-04-08T00:00:00,15.811588402214975,99.28305847329257
1028184,Australia,AUS,WF,Green,,,2026-03-30T00:00:00,2026-04-08T00:00:00,-20.998460859570947,137.28860057726413
1028182,Australia,AUS,WF,Green,,,2026-04-01T00:00:00,2026-04-08T00:00:00,-32.00696196902096,116.50813856273678
1028179,Australia,AUS,WF,Green,,,2026-04-04T00:00:00,2026-04-08T00:00:00,-32.22738329826664,116.47863042416742
1028178,Australia,AUS,WF,Green,,,2026-04-05T00:00:00,2026-04-08T00:00:00,-16.332102057167695,125.53009566551795
1028177,Thailand,THA,WF,Green,,,2026-04-01T00:00:00,2026-04-08T00:00:00,14.753087051954124,99.27319598589825
1028175,Thailand,THA,WF,Green,,,2026-03-26T00:00:00,2026-04-08T00:00:00,13.379931246600535,99.57128203986025
1028165,Myanmar,MMR,WF,Green,,,2026-04-04T00:00:00,2026-04-08T00:00:00,21.119080631303895,93.01499905245744
1028158,Australia,AUS,WF,Green,,,2026-03-30T00:00:00,2026-04-08T00:00:00,-19.224287443983055,133.97925935010068
1028153,Myanmar,MMR,WF,Green,,,2026-04-03T00:00:00,2026-04-08T00:00:00,21.398934512458148,92.84310513885421
1028147,Thailand,THA,WF,Green,,,2026-03-27T00:00:00,2026-04-08T00:00:00,17.576228583579436,99.27918466880256
1028143,Thailand,THA,WF,Green,,,2026-03-26T00:00:00,2026-04-08T00:00:00,19.318111055845485,99.2701128598265
1028142,Thailand,THA,WF,Green,,,2026-03-27T00:00:00,2026-04-08T00:00:00,17.484883791862586,100.49701085469337
1028141,Thailand,THA,WF,Green,,,2026-03-27T00:00:00,2026-04-08T00:00:00,16.255186571000937,101.54452012049819
1028140,Laos,LAO,WF,Green,,,2026-03-24T00:00:00,2026-04-08T00:00:00,16.285817027920643,106.53195093605015
1028139,Myanmar,MMR,WF,Green,,,2026-03-29T00:00:00,2026-04-08T00:00:00,20.12188422225643,96.50897625989046
1028137,Thailand,THA,WF,Green,,,2026-03-26T00:00:00,2026-04-08T00:00:00,15.960252395440138,99.28719748181508
